Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_hashed,Price_Encrypted,RAM_Size_Encrypted
Dell,1.5990470633708929,32,512,14.473041008213556,3.883236244692009,18102.2158223809,b3afe81eed9767a0de6e95038fd52d3b07e99359c5595af149657891f456a476,gAAAAABn7QoAl29fK4UVzPUCle7IcCklxT_rkoZqY5u3IDcIBtuafN_aZVsCTdjNeq1_PHhI_H6ZSy4WQnOCPC-_g2TCt25Tqz6a7ZT6WjT4Vd8qfcqcPcY=,gAAAAABn7QoA_ih_t_mNER0l_7Ufj0niNxv3WjtxZtVx3k7itF_ImGAs0ov5s9hruVJrEhC9CNrP_eDB6kN74ZxKBJvugqIkZQ==
Acer,2.701267368144572,4,512,14.416906905033525,3.942373822236638,17441.789564768562,5842add21b3f2fb274298c2ff39d594ae74b2624b072e572b13a920c0a0d40ba,gAAAAABn7QoA1rOdt9eu9Py-40xD7slxaFyrrvchBCoOiJFwkJk2OlXdS2iKJkoKijFIngdLEdh-1vQSjj5dKUUfQO3lKHFOHrzeoXtB9ConTXr_VpBWA_Q=,gAAAAABn7QoADAr_txfJhf4SevkschH7rUPR9XU2SPAI-YkGJgVUl19LngXn0I809JTomoVvTMx_DMHTr9glKiTPJFs6CwAmUQ==
Acer,1.7623254460454372,4,256,16.210464727648294,4.531265131961881,9226.493226207614,ec126a3f409c506463845d278a873ba4c1bdbf6284173449b6eb8fb1e3613724,gAAAAABn7QoAA3A9Ppan6aib4i9nir7MFlXCH3Qk90SYegxyqY78AYukv6aC7TfWIoEiv4es4LU1XH_iWwENYENp4aCtE7uXVsMelrU75Cxl-gj4M8II1fY=,gAAAAABn7QoA1xIyOkXTqpuCU-neTHeogBIlLG3R2TjOYDnganI1RpKPD7EbgIQTfiRT2Y39CP75f7ujPPTcdmgfHjJatI8-CA==
Dell,2.105112539656319,4,1000,13.274765950253885,2.974768383219924,31523.85503748275,f3654ecef676e9b98162c31380b9345ba8a3abbae8cb4270cb1abae240aba058,gAAAAABn7QoAknkF1x6ZRL8k_rb-yt7CXlteYpwXjmhNxXF_07cCt2YldrNwCMETFJKmztfWNiMvVVlHPcQuKxRbIU1wVWTQX1DdnkKKbZlISskw3vuj_jY=,gAAAAABn7QoAqQYmhmJxFc6uX12Rpbt16MRtc-jNLx4x7qp52SQ7AFfiw5_x6mvc-4N7FUVPghjEy1R80dDFd5C7tPU_Fr8DPA==
Asus,3.966656483167866,4,512,13.228915661956606,4.061886687747553,16924.533002996257,745914a6e7c7ce1ee181d1726eb42930f5ec34a316195da3fdbfb4a887935a64,gAAAAABn7QoAEdLAlIkmNmwnYWw2JGMhY3rs937zLBquLPqaretrxmQgFqKpSgtbBxLciBhuD1-bw2-ffpfXFhd4FAqHdaKZES32nTI54K1wmf4_yrYvyzc=,gAAAAABn7QoAHzaD8u1vQNnyXrfds7dafZ-OI2MeRDlxMX3BSybA9wvh3Ywb4DAay9i12hwxr3x0J062l8wkxHBcNqd-FUkeag==
HP,1.8562388572537831,8,256,14.711162352309112,4.884847421138497,9301.58370356369,dfd29e48facba5e15d1811eb7be0216e6dfb86f4a5879dabf69f88624c7ae2c1,gAAAAABn7QoA_6u0rZph5woxhO7bhNB5QFVbqa2e6dVDOm7nmKDPYxgJc_Kt5mBmfic5-gybtKsYVT5BpJ680B-H-hJtmTsrp6bceE5LNxdi29rPOujQMPI=,gAAAAABn7QoArmkS07nK3vmkAn87CaCihlRMbarxkWvzLIAKEIky2Oj-IoTJ8H21ESNFzAehiSL6tAt4zhLdm19gd-KHqBV9zw==
Acer,2.74722038362839,4,512,14.79843592099708,4.190730003073604,17162.58822760996,14ccde6ee5bb3c9063b1bf5c206ab5614c21fe869e3a11ebc65188b383425e64,gAAAAABn7QoA_CuRBHHns4M6y0HBUzft5mJTWFqsW2E0dWpCADoDlyqg0K0bEPayID0cRM_eoicAoe66F8eYAlwc8H4E5a49NxoCRO05z2B9xM3r5fqpuXg=,gAAAAABn7QoALOarHE5A2oUQzEi0sTqGBp4fUfj--QnUkg8tSD_Mm9Q7JJoMt1iok4eRoHy5AnV9kev3F8LK15Mogkps0z98_g==
Dell,3.045389335795297,32,256,13.815711363954742,3.469611430153233,10597.817827122042,dc9ed87be07725c2ba0670d08e2c57ae2a98410854d2cb2b6e5d2283dd3faac2,gAAAAABn7QoAHUJ-UFjykGYLEZhaCNMhy6Cyy_KKfgWujGNomXetJ0xUjAuKjncH1IWNHqMC1Vl0DR8IeHYWYphZEvc4sdgEG68kBVGmqsMqf2CqEyzku3c=,gAAAAABn7QoAxJSsofif8rpxLKA5IU0nl9dd6mExTYRT7W3NgbFtDEkUEd25j10Mgvn-B0V6kvFM05aHP_8bPoWyqe8cpF5Rjw==
Lenovo,3.25616242636026,16,256,13.658356173982526,3.892152333475788,9842.035170669518,c792509eb83d4db09ff74ef47d0027994c227999a6172cc7b78e41e270293c7a,gAAAAABn7QoAhWmdWbXpWhIQFXLZyKDhnRVuBFWwqEdxy4oAlN2culGlZL8bZZj47x4-BTtrlOw-l-dShcTIj2KjTjjYVj5co3MWsSZ6iD2dKo13TG3aw_Q=,gAAAAABn7QoABzLYT4FcjSlb_dpSbAy0ti-ZcQUKXPXXVVuMIxQsVv_X8yLcZ5elG5wLrn3zxqbpaFLklHA8htGX6vYYbpYguw==
Dell,2.8991217087172854,8,256,13.964886023827296,4.2190486932893245,9425.202280608495,19cf319bc8b258c6fba1d6b8d9d47d1bf622c84417744942890195ad79a31a6b,gAAAAABn7QoAtfcWe3nFfNAaYor5TI0NLQgfDN0PrwdXZi9sYJRwGPWIaMe51SZEwoVQJXh-Rorubw55tc_2k1mkc6kJacGlxIZrq48noF9CEhX7tAOzwj4=,gAAAAABn7QoA8QpVD1cOWoNCnabLxljjXf0tQv2EspQznUrU8yY-ynni73YBmY5xWlBTpDAS35EQr7CS0F7abIu6VYDju4IfRg==
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,31156.942850384727,d28a42f28d567da8dd471ded8bfcc8061b2862e68e7d07baf8e6dfb33d7df614,gAAAAABn7QoA51ZpuqFygCFPIBfV3rIm4pCdD41--KxPK_g3PInBYwVBGEbuZt43Bzh-1PAOeY1Ra2-9LeA55Zwjr18NzudOucV3ZCti8uj0vLrxa6SlR3M=,gAAAAABn7QoAVf96b32mRxTx4ibgqPA3MHU-0oA6uk81ShUgI2hzn-qfj2-6I0QoYx3g4KEoExQVvwXRgPK1jRpPhoXggvUFNQ==
Asus,2.31615327060998,16,256,13.76700140752346,2.0500274404695173,9751.863110692431,10c8f3edde85a664e30ea6de87ac472c51458d32589938b34106217c42eb7853,gAAAAABn7QoArVYeHzFpLl88gHUsgox_e_TYFNeQw0OAk8OB_JjlmGze8jXg9GDpNHs6N63dOzzLsHo-PBPbOnzIdS65pMcAxU6w0NpfnFAJVb7F9Md2U1I=,gAAAAABn7QoAg_-3NA_ZbiDB-Vbs0dNjHYHBnY2he4H7XiXWfLXNKCdpOnPEP3ZTkcs2ufrudB2ppsC4UDk_oWGTS3Vnw1Gy2w==
HP,2.794279108461778,8,256,16.639590751818936,2.5843204930616777,9494.598859453254,5bf10e910ecd0592a80085ed6f1c15827803accbe515820332c3a693b904a5b2,gAAAAABn7QoA9F3XI4RJz6AnSTLY7OFSkMiZAc87EwPJW6j33iFtjbDf3rUttidvpfp5ym7n4ggwtADd3cOR0Up71K3K87P4Eby4d9Y1CdXCtNxDh19Feyw=,gAAAAABn7QoAuI9YYSrhrdZrxSta7P5n_-Sd6R7VCV60JxnDCZzKsk4L6uVmiSL2gBHVdwHB_V2AE0R2TtRVB-1lUNOp4XKGXg==
Dell,1.7196662478620834,16,1000,14.024022581577956,4.431404651646398,32176.09693732364,0e9cd7ca85dd69fd0f00e9c0313ad72482398ab15344a4053fee2398e11e4645,gAAAAABn7QoAxau2rw-ahp9cR_C1L1JOf-tNNHqVFwc5IQUHe76iUMCNeyYuoC9JACuCTX405E_8Vf0ddDncOqsOx1AGTVbDydcqt3pJ0t345ZUOaNSzUQw=,gAAAAABn7QoAn2IqiTupjrONtGP4GWzpVrKXdkbyhxI90m1LG5Okb9gP0WabTohnHr3cmxlMBS8vCN0wK0tZi2Dl-i7b90m_9Q==
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,31443.159540864785,4f8058865c0b6c1d65c4ee6543417cd637fdcda0a4763f0894f2aef123d77179,gAAAAABn7QoAIyiACIRNUwFcEol9GHTVIiZHywIXE9lgALN4MzC7AistPNtVleMgQK6giWTLiVkMYrW5JYvokFOD9v0n0_NPx1Uqn4PqXh6x-MsSX0HL7LY=,gAAAAABn7QoAp6cG0OTOTwtAlSkQ1gRdTZtdzsYySo9kfZAkNGUBfPjxb6ftO5sJ8N5Tl7H2Z0pbayojtbQanOcZGXFzddYOfw==
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,9109.54022824584,0f1c777f4b23482ee17c445c9ffbfc9b186b512e8110b3ce424acf94626744ab,gAAAAABn7QoAdfrgObTY7u0Alchs7gnKceK5lTKjeiWsenNMZF0DjL0fRzcoOJ2m7p4XRjUg9xxDwMuQjPlV3jifetzq1yr5XtONqQAi7eE4LGxDa74Vcho=,gAAAAABn7QoAZmoFFqmYTSC2qQNy_i8NAfgDCeDUSZtPmPPXIfFKEwQ_7X8jyNFML8Wo_-LC3tYOyKr2vakSoyImM8t6TXbvUw==
Dell,1.6964462428875515,32,1000,13.174587935694976,3.116360645725096,32639.704344435744,925dcca0f51247d05a5f29c8277e3c824db0ebcbbe07b481f50797767c724cfd,gAAAAABn7QoAodYAY_hGIeTnRB6qQc7deoavkC3fpmbyCeDle0aKukA0KDC3QM-9Gob_5tbe1wVtKZriMuZEh0zTYTqFVMnoNrSKoyR0-R5d9FLlzXnMNyM=,gAAAAABn7QoAgUcNUvodx7y52IdYghwXTKtY5B4S6aU5gyLspwdGAp2IFZ5HtmU1HcRD9eVmkapsS8jIo8wR_24GWZxriOiXpw==
Acer,2.49230819050399,4,512,16.181848527779696,3.5656529844738296,16974.393967168104,19fb7d365307790d67292651786bd31cc311b0949fcfeaaae70e83d883e3a19e,gAAAAABn7QoAt6SUN80Ay701ypmRvexX1PuiR8viEk6fn9OCn--HVNsuxq5RW-cL3wX86kWpOz-VgiM1Ox2uBtRMNzbb9jmu6Yn4DN80H32PF837nfyYX9Y=,gAAAAABn7QoAku2Nx3IzfxeBZYtv2ay7Uae0Ni-OMls3-LsATkXFO51tuSTLN0UjQlgrbZrIY2y7DhxhyzIx6pFpyX2_18Z_5Q==
Dell,1.8317893851076508,4,512,11.660379705206692,2.203919899458211,16587.514580972704,84988628ee9a41a156d52756ec53c500d9ed73823156512247ef5caeed0ab0fb,gAAAAABn7QoAdOKIr2C9OhM-aZCKN70FSlRS0sKezPjcrRZMe-Oy34ULuNM_YLcnKaDWsPClq-w6_HPX0kYjuWKxvx0a9lqhr6DmnwP4vz9IoflNb146DHk=,gAAAAABn7QoAAxhTvZfuVdbUCN80Es_hFAShytfLrGlcVvaYt1OcaRPKDHQBrh__7kxktkwGijkeoI43GTV7w7VMAqdWctIp-g==
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949,e93bbe1e8f0f657cf15ab7cc89999bcddc5db5e189778d654e7c254affe7c5c1,gAAAAABn7QoAfwF3ElXy7wWO2KM-IWh-XVSnTW0r8pqQpLj3RM3fMpi_VgbwEfYqfZhZ3XkrvFsfnw7HLXePCvnFLI3GaDlLsvjSDqVxyiftIeXv7q6ni08=,gAAAAABn7QoAWbmuiJR6N85-8BKVorOXaQh7f9ASyHExr9U-z6lQ8qhl40_dsRgM01MisJPayYxmeaf52PYRaaWe2qTuiQBX4g==
Dell,3.223662422843164,32,1000,14.78986109049735,4.871590890557704,33137.46096329069,cc5bd420682c3113e97aebf72d5222ef8b07fd56e0977fa5ed72d1946aea3a6f,gAAAAABn7QoAvCdo5stelRUwTU-fZt8rnsiuJ16YToZ38FRUiTubER9-lopm-o4r-lAp7ZgjDau1GNQdwDJa6UOqcHLKwFhbJNzt1VBBGkzUHPVA9jxGfnY=,gAAAAABn7QoARZUTeP1r4m4PRVgocBUtJm6wJMTliN28K0ddoPH9EoXOMdj8oWo9fovUBic6s4oroDXSNxSs20A1lvyIBHB9AQ==
Dell,3.501466747772707,8,256,11.326344491133868,4.670414160340743,9246.784871162248,77447dddeebf507902c372cae0f0c7ba343e4eb41d4c2b33ea625d616bf0916a,gAAAAABn7QoAGSnV64JxNPpA2MiB2g1Ai3DB8AkhSexfUP9WbK5bIHv3wGMINhmoSzUkoD3CqrjlMQgRWGgsjGmC4Nc5vrrZo682TyzCYIGwJxYlhA75OLU=,gAAAAABn7QoAfUVYgS2ukNERwKJ8zv_XsPMwfQug9ZVcFNFeVtFH7Uw3VnRaWKoIz-D_SRrEqXSLtKv8hheJd65I6RZE62t9Hg==
Dell,2.000375610612025,16,1000,14.865540341904868,3.9568253326971514,32178.29275976765,f1bda6b08ab21e1669807b7ab0e1cb95ddd338d27928b285cd7e1d799913626e,gAAAAABn7QoARZYq6yKZnApM_Ya_09_Gn0U73WQEjsExsmkAsounyW4KIcWlo0xFWZft979ARO3i30zxfuMzBN3Pqw10gLqqflW9ZwEWZyBANW8K704xuKI=,gAAAAABn7QoAj7nG4SgX5BfYBdiDqZ3XgZt9_qhJZ8FwHFRb_PuYuB5YyjooE2TiHw6Bjy54FAEo-SoOpASpaA5rhCKHn_-JiQ==
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,9033.566194315728,1d9d08be3f00821a77cbf39e06857eb165aa6c1b5b8a02dd4a675b3e3e4ba1c7,gAAAAABn7QoAQaajLVtCZ_5frnRIZJx8s54C1M1NUAvBCkP2mTaYRYf3z1vd_l9dPFKYBjqWry0jc80lYIE4qC_b7A1HPZPMt6JMK-nQY_Yu4FdmwG5Sokw=,gAAAAABn7QoAj02L2cDhF2jmilEYWL21ettwdkO00AflbsG_joiXq9ZIVCkvxPtEg1YCfKxF9Ebo3fTJNe2ot4Dbr27yhYBzkA==
Dell,1.7614196008360006,16,512,11.418803927687774,4.027283878685672,17106.42782100887,54a1f31f840baf9fd47ea54d9a228f0112031b510c19dc7c68b5ce81df431e1b,gAAAAABn7QoAknJVqGhZVvHy4vrIv1bVarlpIDdnZAeAiopHokAYzu45A9ity4R-wTiUMCJ2q7yAdmoFrjDqQXVrksuS08NrrfRTt-7Tc7qEd6SCBBdXFNQ=,gAAAAABn7QoAqWnSFfW-YU8pzzu8dd3OkDSWgqg6SgbTLdk9OVDlgI6qYYf94ES4yiDd8m429HixyASuyea3iEeDbFVCyG68Tg==
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861,902fc7a535a4a5260b8b0ab70cbf36a93ae4007ed19720182d9adf634c08452e,gAAAAABn7QoAiNjAo08-ys6gFPdrWxJ1Zo_jTkKNnX-5VGfCaxUOEUt6y3vA-57RTAgQoisXmh1WqphOrgmvffQGhLrog5x4loxJNgsnTPjOhDHzukAGcAI=,gAAAAABn7QoAd--WoFw5sjJDz3ubGSQH7jD0JOtKClgZQm0orLL_csM1NB7eXDqAwPRKpas2pKTvlmUhHgnnpbwj_q-GCJFpFw==
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084,132a566a327deb6c89b12dd04e72239fa01f7214d6db7a1efdabf97d53cf1bd3,gAAAAABn7QoAq8lim5T0nrzwQYe3RkyLx5jbyOgr9zdgSYJSXcbiEuJqqzDenA4PVIKm-6y9ZeN64vyCDf_rrJzI1_-QOIxd1PdrrdfAx55KXngdmu3L7fI=,gAAAAABn7QoAWyftKVI361uMpsMkHVWsJxYk3n9_cYxmuusDQ_qP7Nga9FQ4TK9in-Caay6J_7xCF-gkJ9IW0kyhSnQmrbV2nw==
Lenovo,1.578965362064105,4,256,15.861551520197189,2.177531215590625,8990.324452880152,094d51b157166a2d93b6edd7e4aa41056a9d1ccdbbb95d3bfc4f6ded626fe9d0,gAAAAABn7QoAXylAALFJWu0JYXHf213IqCHSUoErOuTG27LYkZ-QIIpAYNnsO_BkucUbyEE7G_oHpPGkW061tKpOQgXu6d2pjJuT3XFO2Yk3SGLL4n_hmyw=,gAAAAABn7QoABVGtbr0-vyFvrvj30yJ-UfTJiXMpN2-lYfGsXAOyLIdot8y27M7oCuamR1R2xSfVYV5-wHa7ZH0jyP4C9P3w3w==
Dell,3.8405306156092247,8,512,13.482964791924775,3.898407831984521,17332.942777748834,91e6470693fd8b2814e59f6cbe7966a437ea3bf3373effad58d77c43c6013fa8,gAAAAABn7QoAfPMHFs3X7FMxSxjV_jngGeWxUaRUVA0uJJyOtwgXJXAfAn2dGySfQI_uS52NzKsGUtXinksRjRXMYbEy-2Yq9K7L0fwJP3PpJG4x4h6CExk=,gAAAAABn7QoAb7aZrTsn3RxwlV3cXmrTM0mOuTWGJN4p890hJ7S3gHdVM6iVJeg68b3a9VDHRYRxESxdNErwCrYngXlovHHEqg==
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,31505.462184452488,a61bab4877b74a4e153f7ef38668c2d6ae0df0acb50dfdf8f795fe34f2d2e8f4,gAAAAABn7QoA68tMM-KvLOjPeSyNE70dK87NgFQR9YXSJlUHgUH-vKy2x1E8tkNeBl6REjFE-YC09Jk10Z1Xd2qn2ZUCWqMzyRSwq1KW2rm3eEN8Cw-scQU=,gAAAAABn7QoAxNnUfq7NlYoTJaWZGXKhearGKzsFubXlXs-ryq13dLWd_kLAJ0CKDjG3TlvVaRjz9JIRWtMSvuzQKnONz0SqVg==
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,17127.62372053389,37d148f10944309f5c69560427300265cfed8bfd74c40d095696f9db1c78bbc5,gAAAAABn7QoAt8-lIfCdj2-mIpxHKPpWJkif2dLpNnDTOMC3vSlFo70_mCVEzwEyQ5peICs8sYZRatEcqrFUYedtAMUJn3wqi6CkQcR_Lnxtmk_aQHu5Q5A=,gAAAAABn7QoAWjr44bqAE7O9WmwPV3rkgrjzSZG1bQEnFuVMyIa_r-yRsbyEuYvj5FAQZr6cR_cNU76iuh13JDa_tYIkJR-U9g==
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906,88799eba9a2ae40376fcec3c23c50228545411af191c9a3bb2601399cd04d2a5,gAAAAABn7QoANWgo4dziwFMmBUqsXE6-fM8zj5gh0b_Ikj_Lqfv2t-O5r7TTh6_saDpxKw8ZsLiSdT7mCuHSLsI3B6nti4BVkqE607bzTIHNwYe9UD_L4fY=,gAAAAABn7QoA2EJ85fjBAWoMlJ2ojS0wwNIOp1hLgHGZpgs_Sp112wyskYDz5evmYIQFV8EmoZwSpfvaG_0VuTjv4eLRat1jzQ==
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,9555.867038172206,6f97a4b3050e9539308ed53c0531930266981396cb4523a172f17606a88938bb,gAAAAABn7QoAr6nUAGEM_efXFa3rZTyhMk8aF9foeLsizaKwauA-aN7Wl76t5j6pInN6bnRHuyx8hHGcvxogPRCJMNIB__tSWn6xBWoMPXh073nd7sg5jQI=,gAAAAABn7QoA_Jlsyg-yiVa0Lbwxa7pK4DBqkrz6pUj1GCi4XT_8nVjv0F96IAom4ZJE9_Ktq6FG3NcS6NG3VfTgV-RNIYjbwA==
Lenovo,3.285217330331069,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582,664164c1cdb3446bdde07349d04a4534aa297cb2a0c6fc604f53e0ba7ae59dbb,gAAAAABn7QoAMlFhJL2qxNwYsCyzYqZ1NXP2HIroi4qIJZyxNf7jrZI00w0upRje4l7Jp5hYaNA0T-h8UY-kU471kYtePv3JC_zPUBOC439F6Wz3NNTp9uQ=,gAAAAABn7QoAMYuehG0IjM-HSsiY_aelwzdxV6CJLZ23khnPmFGjTu3fWlv_YgASpBtew_-8FCxEjfK3L6IWFbHPUsVhGNce2Q==
Asus,3.50432020767448,8,256,11.363629446289458,3.30215652824287,9071.15239871061,5f9da01a47537c38d274679ea1851461ee6390f95576bedcc4216522c7dfc673,gAAAAABn7QoAmIy4Jy75F7awhzfCb1aTJ4JgbrJMKZLrXtnU9GP6qFW8o5QbWAmP4EZkAfY3UR98fT3Ep3J9ynlxsOaVDJP7Qi0UQQ24XZmCrPvhVYSqgRE=,gAAAAABn7QoAEegJSkNXxx4Kb-hwePs2cah_6gcx-Mssi979Tr2LnCD0kZyPXYpwV269C2sL9QLObMBAGgBiJePJisRRhdklWQ==
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,31209.082072609664,79da7c471c8953206d6b022c3bfab29665522a245edfcc9de4209abf8b034be6,gAAAAABn7QoAYfLgCyCmnblTp5PGQYCIwK4cONA-Cy26xinntkOxai18rCpr0L_JI6GCxPludtB2YGhrmJEDx6lDXx8RbggGnmVt7ke2eKVJ_BXyHyEO1OM=,gAAAAABn7QoACW1XTC8sESdsR45XC4CWMDCHfXoIV7AeIgOFk6uORJxjVqM_EbmGRWfwk6rCd46rMKDFzIjyULo5k7z_OeCPxw==
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198,db2d5cba7fc01cc659b1d5e648b547b059da658cbf069cc6c56dc7583115a32b,gAAAAABn7QoAEx8m6YWWTaAp0CXNiOhIw_Km8m4mL_PBhzcFNIIwB2sU6GcLanEoMPxBmjHi6CnqXjZsqRg_ZuQcbexRhWRvIrdgwmSvXbm4Gw4oKLbcXJk=,gAAAAABn7QoABQPuz6LzymIMAx-_fVJPOs3HmMfG3HwAvxxaMm4TaaiX5pHVqp-mK1D2rqnnDWMQ6_1UHEra909a4oqLbvqxKw==
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264,94e8a8dec076c1b03a4041906b2e26c7782d7e88ba6af7983139b103537629f9,gAAAAABn7QoAqt0gm64Kiqd2GUlCTXiUJpLDYSyxJckU0tn0rWn--KT20hrVBHUbu7Qubx8dFwUn3ec-mXaN5ksjHtQ2Qi94gLD6CUQ7mAj_qqm7F7QtvV0=,gAAAAABn7QoAHDS7Zyq_UjWW_fKXFxR5jfFFZKaOdjayXCN8-fv2PLoduQAi4yZWa7p3hNLTyrBC2uP3ri4usSyFR9qFLYrq9A==
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865,703f7e6fcacb97087bf55c5d69eb53a066e349ca1fd03979d81431fcbcba4167,gAAAAABn7QoAgeOD16Rvue-ztF1h-2Y11jCgc13l7u_ZDV01dJDb0QCs8LmCwY6gomblSL4nygSJig3ERoi4s6-X4HCusln5xwjQTee_ME9co3VDohO4jaw=,gAAAAABn7QoA8viIIfl1NDFePv6LfgPWt5mUfA1pUVEcUDufczd5o8Fb4ZBdbVCK7H4tRd6tLGAh-7E5lAPwjUZc_679dtK47g==
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,11079.296980713389,3c9e7c9cca4e8b544b10bb6a318712057f20f104a954dd60674d6469e4645efd,gAAAAABn7QoAg4PnMR0CMuz5P_yuiY9-guvHOp5PBtWWPUopGFQBKxJQe4J8p6CWQjmAjRNFSHT2E59_TTtJuvMbTpF-Eoc2xnEZWN_tmmMnhQrLt-j9MyM=,gAAAAABn7QoAvrh0y4vvHyFL3YblogC4I56IBw1UK-_LsLa9BrQ4ydVZsBMvvPw_pTh5zq7lkz8qW1DMXQC7QVAvhenmov0OWQ==
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056,6b80bfc1acdbbe1b0bb86aaa2c87c0ab7d47963a603d3a7020f42bc98e4061cc,gAAAAABn7QoAjP5kHZCzeSJWUmIPi3Qp7x__JTz97XpFWIXNmNlTmjR3p4lCdN9XPKtcS-tval4fgmsPZK043VsIyh3vtF0bHUf6P34dXnvdktb8Tew0rIE=,gAAAAABn7QoAWfYD6zeFH5E1rQnCUOW0ooA4hrSFzn4zL1Og3-GF_PRK0R5QzEt0mc1MUVLsbUyw1Fi3IJnEONkM0gKrpCcP8g==
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992,e4b339fb48cbb46131d3a4ceb24f72f72ed219a0487f7f787cf02ec39dcb1707,gAAAAABn7QoAR4RpSKM1A20N-9vQVV-92JroncAnt7p3I3Vjzfv8NlRvm_9tRgEXrheZ741-JBXszEaokuVlx8xFbRAMSTQQZvhkn526Kzbt6YYMzGYs7rc=,gAAAAABn7QoAOJh8uHBwlGiem-a3VppyOQIoii3A-Wv1VDnKeTq__Q9nJPgLWyIM0LFZ66dpcZcQGBllUJDty9WA9qFFs4kp2w==
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469,0151120e9e23ebb883755542aa259813f58985f46acfb08bcccba09247b1969e,gAAAAABn7QoAO2zozLA7lDNV9tmD5RMFPfCS7R2UxtJWtxaIwwbFuKm2xvp9f5MoE5KXrYeSD6ceMR11y5Omayhj5qxYwbLYAFUgLqs6l-ctpn3fs6ooAJw=,gAAAAABn7QoAysL5OxK5xoAxsMOKLRjRCtNRGhPHIduKyzg1YT2dy_ri5vqoBtPDDXXjiQEXGawtA9i_vPWKlW-JBN7NielIDw==
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456,a997dc0da0af8b54f99a52dfd4076466aa305e0350bf42ab83fe5dee41f01602,gAAAAABn7QoA9go3OygZ_4aLi5Bk4QHBQ1TJGfQjcepNQnIifsPUBzezOgbBeyWQYkqMp9gNGYl_53vT1725MncScOWzl1U2VRglz0BZl4vdWYiFWRArgjE=,gAAAAABn7QoAYwb9u_kPVn0VcunKzEE_GXgFDAgyhUtSsNq4MI66YSU2Wrv07iwQJncQcUV64XUzDmMcdaXkVQiYxVx2uYZGDQ==
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152,2193b3abe3b8f62398efc7033e024caa517b2e15edf22d1f3ca6e281176ea928,gAAAAABn7QoAMFR1HIhJ27Kbggm0lK3zh36BWvhXwrTjGQDt8pWfXv9tvdYYhYlplgM_-fr61xA0WvK-iES9KBe_pBocKAL6ZWmVV7jycpAeuTa_HAVQIrI=,gAAAAABn7QoAoBkppjiuiy2RkSkVq5hFm57YjAzF-PV2G-FBuD-tD4T2eMhTrb_aqUNOrHdWZRhbBFH0AVAC-B2Adv4DcPew3A==
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295199,32857.12065525129,7a98134c39c300ae121e29cf1806b75bebd0003c77677fb75bfce7ee90b7f173,gAAAAABn7QoAImNuskKAcop0EV22Fq2Obq-U3RG0u4mkNKWY-oFXG3ZfVkG6jBUk7gDnQleiuCKyVoNxnoHV1U7DMv3hloq8jVeu0zu22zBiLcuK9mm9ubo=,gAAAAABn7QoAcCjY5Ut6vrO2JENlOy-8Rho8Dh_nQucBnf35JapCjdpMTdBi8-9PNlf1BE6_wFJs9oD9JWZYI94WUKW2kDxCig==
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592,c630ee0dfb9f309cd58f536f6a05d0b4191a50308528ed4982bd756cb7372680,gAAAAABn7QoAvkRQHRG7z8RkuHiEot87vBYRKYT6q99JWo12E1uPNjUCFYuo-UcS0XvB6YX4F9BGM26oNjZ_8bu_01-YNe4FY6ZJHS-hZA7lGsJaZVRZfhg=,gAAAAABn7QoABRJVquHjFA7Rf38eLOyFU-BOsBdoyNUEgcupi-jiu4SMOHypfEEMFJZ9aNCAZdY7MKSRiV16t02iQaCfkxBS2A==
